"[-0.13237783312797546, -0.16651368141174316, 0.6683487296104431]","[-0.09283999353647232, -0.18702755868434906, 0.6857107281684875]","[-0.09127943962812424, -0.17958499491214752, 0.6858925819396973]","[-0.09168712049722672, -0.18138249218463898, 0.6874944567680359]","[-0.09397157281637192, -0.1689634621143341, 0.6950821876525879]","[-0.09301898628473282, -0.1792893409729004, 0.6970051527023315]","[-0.08732970058917999, -0.1607346385717392, 0.6813974976539612]","[0.03532927483320236, -0.20504508912563324, 0.6462574005126953]","[-0.007517590187489986, -0.05919643118977547, 0.6132891774177551]","[-0.06939588487148285, -0.16265568137168884, 0.6407529711723328]","[-0.08302313089370728, -0.1478927582502365, 0.6117502450942993]","[0.15950831770896912, -0.1376817524433136, 0.45329150557518005]","[-0.07353036850690842, 0.12369997054338455, 0.5527597665786743]","[0.2712637484073639, -0.20935970544815063, 0.29448339343070984]","[-0.23739184439182281, 0.12281855940818787, 0.35822823643684387]","[0.39577731490135193, -0.24454213678836823, 0.11220593005418777]","[-0.45292460918426514, -0.018167272210121155, 0.31139618158340454]","[0.439928263425827, -0.2551870346069336, 0.08140777051448822]","[-0.471133291721344, -0.04913298413157463, 0.309324711561203]","[0.4309389591217041, -0.27955013513565063, 0.07107580453157425]","[-0.4703744947910309, -0.09438993036746979, 0.3463178277015686]","[0.406538724899292, -0.25994160771369934, 0.08158019930124283]","[-0.46096184849739075, -0.047757454216480255, 0.31838154792785645]","[0.08166155219078064, -0.027722682803869247, -0.015501164831221104]","[-0.07837283611297607, 0.029683714732527733, 0.020160909742116928]","[0.09190379828214645, -0.06150887534022331, -0.43817976117134094]","[-0.1987665295600891, 0.030876953154802322, -0.2816566526889801]","[0.10968683660030365, 0.10872281342744827, -0.7916948199272156]","[-0.40446242690086365, 0.15238311886787415, -0.6712547540664673]","[0.09017238020896912, 0.12594568729400635, -0.8252978324890137]","[-0.4308486580848694, 0.12052392959594727, -0.7013832926750183]","[0.11486169695854187, 0.045036785304546356, -0.8270156383514404]","[-0.5042176842689514, 0.05197327211499214, -0.672197163105011]"
"[-0.12987810373306274, -0.16479557752609253, 0.664329469203949]","[-0.09194138646125793, -0.18426509201526642, 0.6836434602737427]","[-0.0904420018196106, -0.17652741074562073, 0.6837708353996277]","[-0.09086592495441437, -0.17877377569675446, 0.6853293180465698]","[-0.09419452399015427, -0.16784685850143433, 0.6926493048667908]","[-0.09331341087818146, -0.17837607860565186, 0.6945400834083557]","[-0.0877000167965889, -0.1597224473953247, 0.6793208718299866]","[0.03080456331372261, -0.19559992849826813, 0.6461595296859741]","[-0.017538459971547127, -0.05934884771704674, 0.6132090091705322]","[-0.06859960407018661, -0.15885131061077118, 0.6393742561340332]","[-0.08320103585720062, -0.1466134488582611, 0.6094988584518433]","[0.15858018398284912, -0.11986859887838364, 0.45383691787719727]","[-0.08571739494800568, 0.12234432995319366, 0.5527963042259216]","[0.27171531319618225, -0.17791233956813812, 0.29442742466926575]","[-0.24002353847026825, 0.10067479312419891, 0.35540106892585754]","[0.3992905616760254, -0.21289010345935822, 0.10683828592300415]","[-0.4470899701118469, -0.06355684250593185, 0.30661988258361816]","[0.4417702853679657, -0.2234569936990738, 0.07322122156620026]","[-0.46487200260162354, -0.1000799611210823, 0.30200693011283875]","[0.42977482080459595, -0.2504444718360901, 0.06237749010324478]","[-0.4623602330684662, -0.1435834914445877, 0.3387255072593689]","[0.4085391163825989, -0.22911836206912994, 0.07495845854282379]","[-0.453998327255249, -0.09295238554477692, 0.31255024671554565]","[0.0846545472741127, -0.022555597126483917, -0.015495430678129196]","[-0.0814996212720871, 0.024851839989423752, 0.01998867094516754]","[0.10130728036165237, -0.05831849202513695, -0.4375404119491577]","[-0.2002417892217636, 0.027294695377349854, -0.28209155797958374]","[0.11795761436223984, 0.11331453919410706, -0.7905970811843872]","[-0.40653032064437866, 0.15276992321014404, -0.6711158752441406]","[0.09792102128267288, 0.13065336644649506, -0.8242690563201904]","[-0.432879239320755, 0.12095358967781067, -0.7010141015052795]","[0.12201865017414093, 0.051087886095047, -0.8248008489608765]","[-0.5097911357879639, 0.05394734814763069, -0.6677560806274414]"
"[-0.12716814875602722, -0.16686320304870605, 0.6634466648101807]","[-0.09010130912065506, -0.18484652042388916, 0.683189868927002]","[-0.08876343816518784, -0.1769997775554657, 0.6833454370498657]","[-0.08921696245670319, -0.17930878698825836, 0.6848706007003784]","[-0.09355450421571732, -0.1698363721370697, 0.6920534372329712]","[-0.09268058836460114, -0.18062187731266022, 0.6939659118652344]","[-0.087176114320755, -0.1618349552154541, 0.6789188385009766]","[0.028322741389274597, -0.19163036346435547, 0.6464248299598694]","[-0.026400290429592133, -0.06010417267680168, 0.6130406856536865]","[-0.06718067824840546, -0.1589791178703308, 0.6392230987548828]","[-0.08284153044223785, -0.14877593517303467, 0.6090853810310364]","[0.15791279077529907, -0.11294238269329071, 0.45420363545417786]","[-0.09676811099052429, 0.12001337110996246, 0.5527601838111877]","[0.2710713744163513, -0.16938236355781555, 0.28902140259742737]","[-0.23868311941623688, 0.07421660423278809, 0.3442802131175995]","[0.39765962958335876, -0.21056383848190308, 0.10250541567802429]","[-0.4416947066783905, -0.10909394919872284, 0.29573455452919006]","[0.43868497014045715, -0.2215038537979126, 0.07048666477203369]","[-0.4594675600528717, -0.15018825232982635, 0.29245689511299133]","[0.42686891555786133, -0.2492702156305313, 0.0632312148809433]","[-0.45722323656082153, -0.19247674942016602, 0.3316855728626251]","[0.4067271947860718, -0.22704018652439117, 0.0721931979060173]","[-0.4484032094478607, -0.13850148022174835, 0.3025151789188385]","[0.08700774610042572, -0.017707964405417442, -0.015386536717414856]","[-0.08402754366397858, 0.020332343876361847, 0.019607290625572205]","[0.11031762510538101, -0.05139314383268356, -0.4371412992477417]","[-0.20270663499832153, 0.031633492559194565, -0.28284141421318054]","[0.12798577547073364, 0.12326040863990784, -0.7869206666946411]","[-0.41188350319862366, 0.16555939614772797, -0.6682558655738831]","[0.10788881778717041, 0.1413285881280899, -0.8207736611366272]","[-0.438284695148468, 0.1348283737897873, -0.6981813907623291]","[0.12778791785240173, 0.05843999981880188, -0.8195797204971313]","[-0.5120720863342285, 0.064402274787426, -0.6608701348304749]"
"[-0.12314972281455994, -0.1752854734659195, 0.654503345489502]","[-0.08951129764318466, -0.18761682510375977, 0.6753333806991577]","[-0.08825021237134933, -0.1794928014278412, 0.6753430366516113]","[-0.0884966105222702, -0.18196618556976318, 0.6767795085906982]","[-0.09095112234354019, -0.17680789530277252, 0.6834361553192139]","[-0.09008480608463287, -0.18810658156871796, 0.6851802468299866]","[-0.0846712738275528, -0.1689857840538025, 0.6709907650947571]","[0.029710981994867325, -0.17621934413909912, 0.6462645530700684]","[-0.041377823799848557, -0.06065309792757034, 0.6113864183425903]","[-0.06350326538085938, -0.15984554588794708, 0.6348038911819458]","[-0.08074706047773361, -0.1550731062889099, 0.6036057472229004]","[0.15982744097709656, -0.08453558385372162, 0.4560264050960541]","[-0.1054534837603569, 0.11868803948163986, 0.5527669787406921]","[0.2740798890590668, -0.13473597168922424, 0.2870751917362213]","[-0.236337348818779, 0.06018669530749321, 0.32967832684516907]","[0.4010869562625885, -0.17911280691623688, 0.09948354959487915]","[-0.4351640045642853, -0.1353832632303238, 0.2801639139652252]","[0.43977227807044983, -0.1890399008989334, 0.06900916248559952]","[-0.4581078588962555, -0.18263886868953705, 0.27867767214775085]","[0.4270261824131012, -0.21884340047836304, 0.06197750195860863]","[-0.45283243060112, -0.22324301302433014, 0.31908032298088074]","[0.4090864360332489, -0.19589687883853912, 0.06912443786859512]","[-0.44286760687828064, -0.16447240114212036, 0.28722429275512695]","[0.09021889418363571, -0.011745506897568703, -0.015394648537039757]","[-0.08744380623102188, 0.014805860817432404, 0.0195321012288332]","[0.11954813450574875, -0.04316304251551628, -0.43693363666534424]","[-0.20391544699668884, 0.021371420472860336, -0.28409457206726074]","[0.1391488015651703, 0.12169034779071808, -0.7865514159202576]","[-0.4146922528743744, 0.15758351981639862, -0.6681137681007385]","[0.11954240500926971, 0.13884465396404266, -0.8206571340560913]","[-0.4412776529788971, 0.12632691860198975, -0.6979392766952515]","[0.1452111452817917, 0.054799675941467285, -0.8164452910423279]","[-0.5183792114257812, 0.046811021864414215, -0.6570478081703186]"
"[-0.12193955481052399, -0.17853541672229767, 0.6540375351905823]","[-0.08766291290521622, -0.1916491985321045, 0.6746761798858643]","[-0.08642322570085526, -0.1833849549293518, 0.6745808124542236]","[-0.08677355200052261, -0.18601873517036438, 0.6760488152503967]","[-0.09010133892297745, -0.18059620261192322, 0.6830571293830872]","[-0.08925677835941315, -0.19198404252529144, 0.6847586631774902]","[-0.08368170261383057, -0.17266421020030975, 0.6706215143203735]","[0.03048590011894703, -0.17834331095218658, 0.6453579664230347]","[-0.03466188907623291, -0.06595373898744583, 0.6105971932411194]","[-0.06258229166269302, -0.16385237872600555, 0.6338750123977661]","[-0.07957559823989868, -0.15944211184978485, 0.6027864813804626]","[0.1604364514350891, -0.09685005992650986, 0.45502299070358276]","[-0.09957819432020187, 0.11451464146375656, 0.5513756275177002]","[0.2761990427970886, -0.15801316499710083, 0.28217387199401855]","[-0.22855345904827118, 0.06383499503135681, 0.3241020143032074]","[0.3983387053012848, -0.19311967492103577, 0.09253913909196854]","[-0.42595383524894714, -0.11435725539922714, 0.2706250548362732]","[0.43715816736221313, -0.20199640095233917, 0.060140833258628845]","[-0.4507116377353668, -0.15586568415164948, 0.2676140069961548]","[0.4266793429851532, -0.2292337417602539, 0.052724383771419525]","[-0.4505760073661804, -0.1982455998659134, 0.30731087923049927]","[0.40635165572166443, -0.20868761837482452, 0.062037888914346695]","[-0.4342390298843384, -0.14379392564296722, 0.2772309184074402]","[0.0909227505326271, -0.01183686126023531, -0.01544165425002575]","[-0.08820390701293945, 0.014756840653717518, 0.019520003348588943]","[0.12487687915563583, -0.043439045548439026, -0.436923086643219]","[-0.20859235525131226, 0.017573796212673187, -0.2830859422683716]","[0.15118837356567383, 0.12029923498630524, -0.7890076637268066]","[-0.41526347398757935, 0.14516910910606384, -0.668018102645874]","[0.13233739137649536, 0.13797231018543243, -0.8237019777297974]","[-0.4417925179004669, 0.11274632811546326, -0.6982010006904602]","[0.16541041433811188, 0.05396919697523117, -0.8183525204658508]","[-0.5245469212532043, 0.038265351206064224, -0.6569214463233948]"
"[-0.12163073569536209, -0.20874817669391632, 0.648297905921936]","[-0.08644985407590866, -0.2183593213558197, 0.6696314215660095]","[-0.08547535538673401, -0.2094581425189972, 0.6693611741065979]","[-0.08582351356744766, -0.21255050599575043, 0.6707338690757751]","[-0.09055287390947342, -0.20965781807899475, 0.6772586703300476]","[-0.0896758884191513, -0.22121866047382355, 0.6786272525787354]","[-0.08403225988149643, -0.2014884203672409, 0.6649675965309143]","[0.03095579892396927, -0.1847427934408188, 0.6451188325881958]","[-0.04544264078140259, -0.08391211926937103, 0.6077086329460144]","[-0.060598939657211304, -0.18660572171211243, 0.6310251951217651]","[-0.07868552207946777, -0.18548625707626343, 0.5987014174461365]","[0.1661265790462494, -0.10114014148712158, 0.4559195339679718]","[-0.1014401912689209, 0.10334673523902893, 0.5510038137435913]","[0.2798922061920166, -0.15228138864040375, 0.2783682942390442]","[-0.22474829852581024, 0.059354763478040695, 0.32021570205688477]","[0.39726534485816956, -0.18710675835609436, 0.07719355076551437]","[-0.4134026765823364, -0.12047717720270157, 0.2586072087287903]","[0.4355591833591461, -0.19603711366653442, 0.03988877683877945]","[-0.4363018870353699, -0.16436277329921722, 0.2506627142429352]","[0.4253958463668823, -0.22514313459396362, 0.030505061149597168]","[-0.4349834620952606, -0.2056550830602646, 0.29011088609695435]","[0.4046790897846222, -0.20293958485126495, 0.04468328878283501]","[-0.4198991358280182, -0.14999563992023468, 0.26470088958740234]","[0.09143804013729095, -0.011002780869603157, -0.015460245311260223]","[-0.08869495242834091, 0.013841843232512474, 0.019501421600580215]","[0.13166947662830353, -0.04098957031965256, -0.4355309009552002]","[-0.21222929656505585, 0.012228795327246189, -0.2826402485370636]","[0.167393296957016, 0.11163808405399323, -0.789520800113678]","[-0.4202777147293091, 0.12861721217632294, -0.6679571866989136]","[0.15074041485786438, 0.12661108374595642, -0.8249470591545105]","[-0.4466605484485626, 0.0953761488199234, -0.6983938813209534]","[0.19974607229232788, 0.045754097402095795, -0.8189820647239685]","[-0.5331775546073914, 0.020683541893959045, -0.6570902466773987]"
"[-0.12129360437393188, -0.20645156502723694, 0.6419421434402466]","[-0.08546346426010132, -0.21737633645534515, 0.6641325354576111]","[-0.08444882184267044, -0.20841734111309052, 0.6637144684791565]","[-0.08484923094511032, -0.21158647537231445, 0.6651557087898254]","[-0.09081581979990005, -0.2085959017276764, 0.6713599562644958]","[-0.08983245491981506, -0.220144584774971, 0.6723586916923523]","[-0.08412229269742966, -0.2004503458738327, 0.659031331539154]","[0.030784010887145996, -0.18604245781898499, 0.6445730328559875]","[-0.047093480825424194, -0.0869990736246109, 0.6035228967666626]","[-0.05966707691550255, -0.18569675087928772, 0.6274493932723999]","[-0.07802750170230865, -0.18462426960468292, 0.5936083197593689]","[0.16722436249256134, -0.09679283946752548, 0.45650461316108704]","[-0.10017894953489304, 0.09659924358129501, 0.5508779883384705]","[0.2789064347743988, -0.12832677364349365, 0.2766232192516327]","[-0.2103210836648941, 0.04806441813707352, 0.31981661915779114]","[0.3955795168876648, -0.14436931908130646, 0.06743742525577545]","[-0.37832459807395935, -0.12966422736644745, 0.2482679784297943]","[0.42815205454826355, -0.14962586760520935, 0.027692759409546852]","[-0.39468926191329956, -0.17444053292274475, 0.23569992184638977]","[0.41243845224380493, -0.1797250658273697, 0.0158015638589859]","[-0.3899487257003784, -0.2138788104057312, 0.27348795533180237]","[0.40080326795578003, -0.159531369805336, 0.03349163755774498]","[-0.38205957412719727, -0.1583487093448639, 0.25308120250701904]","[0.09150069206953049, -0.008082269690930843, -0.015465890988707542]","[-0.08878546953201294, 0.010792256332933903, 0.01946847140789032]","[0.1400674432516098, -0.03605339676141739, -0.43456223607063293]","[-0.21337184309959412, 0.0009327195584774017, -0.2827190160751343]","[0.1821419596672058, 0.10791822522878647, -0.789405882358551]","[-0.4182779788970947, 0.10927876830101013, -0.672362744808197]","[0.1661529690027237, 0.12130755186080933, -0.8248021006584167]","[-0.4444449841976166, 0.07476335018873215, -0.7045714259147644]","[0.22322413325309753, 0.04446593299508095, -0.8182859420776367]","[-0.5291956663131714, 0.0012388031464070082, -0.666919469833374]"
"[-0.10825472325086594, -0.21857574582099915, 0.6394641995429993]","[-0.07858436554670334, -0.2240264117717743, 0.6617773771286011]","[-0.07692243903875351, -0.2147413194179535, 0.6613784432411194]","[-0.07746884971857071, -0.21825957298278809, 0.6628400087356567]","[-0.09033447504043579, -0.21883517503738403, 0.668377161026001]","[-0.08917509019374847, -0.2309313714504242, 0.6693236827850342]","[-0.08351970463991165, -0.2108197659254074, 0.656455397605896]","[0.031123394146561623, -0.1841016709804535, 0.6444994807243347]","[-0.060557637363672256, -0.09426518529653549, 0.6004473567008972]","[-0.049092527478933334, -0.191812202334404, 0.6264452338218689]","[-0.07505565881729126, -0.19605527818202972, 0.5918089747428894]","[0.16965986788272858, -0.08182858675718307, 0.4579566419124603]","[-0.10923519730567932, 0.07890927046537399, 0.5501824617385864]","[0.2785598933696747, -0.11379632353782654, 0.2736957371234894]","[-0.20490747690200806, -0.010068032890558243, 0.3140592873096466]","[0.39229726791381836, -0.14565111696720123, 0.061894483864307404]","[-0.35025933384895325, -0.2326892465353012, 0.23716574907302856]","[0.41912779211997986, -0.15386784076690674, 0.021279850974678993]","[-0.3647046685218811, -0.2929825782775879, 0.22246932983398438]","[0.4000400900840759, -0.18635791540145874, 0.009443137794733047]","[-0.35054269433021545, -0.3264332413673401, 0.2597551643848419]","[0.39499837160110474, -0.16183869540691376, 0.027011781930923462]","[-0.3501914441585541, -0.2604023218154907, 0.24088160693645477]","[0.09203054755926132, -0.002568106632679701, -0.015154960565268993]","[-0.08943071961402893, 0.005749953910708427, 0.01898600533604622]","[0.14861156046390533, -0.01901032030582428, -0.43438681960105896]","[-0.2153046876192093, -0.018094226717948914, -0.2844999432563782]","[0.19517622888088226, 0.11984541267156601, -0.7935808897018433]","[-0.4179653823375702, 0.09294688701629639, -0.6753230094909668]","[0.18093368411064148, 0.1342950314283371, -0.8308542370796204]","[-0.4435456097126007, 0.058589521795511246, -0.7079251408576965]","[0.25579407811164856, 0.05984592065215111, -0.8192252516746521]","[-0.5292891263961792, -0.022188525646924973, -0.6695584654808044]"
"[-0.0878404974937439, -0.24032656848430634, 0.6323528289794922]","[-0.062101855874061584, -0.2386006861925125, 0.6553423404693604]","[-0.06038044020533562, -0.2287389189004898, 0.6554290652275085]","[-0.0612226240336895, -0.2330550253391266, 0.6569572687149048]","[-0.0844714492559433, -0.23780348896980286, 0.6616435050964355]","[-0.08218284696340561, -0.2512862980365753, 0.6629527807235718]","[-0.07765167206525803, -0.23055651783943176, 0.6506145596504211]","[0.03543596714735031, -0.178887277841568, 0.6443259716033936]","[-0.07457108050584793, -0.10817374289035797, 0.5973461270332336]","[-0.03254739195108414, -0.20428727567195892, 0.623816192150116]","[-0.06724364310503006, -0.2158929705619812, 0.5877313613891602]","[0.17664705216884613, -0.057787515223026276, 0.4590720236301422]","[-0.11707721650600433, 0.03188250958919525, 0.5501369833946228]","[0.27458569407463074, -0.09321223199367523, 0.2647208571434021]","[-0.20079509913921356, -0.1509348303079605, 0.3186511695384979]","[0.38618728518486023, -0.14309753477573395, 0.05372214317321777]","[-0.3126206696033478, -0.4416038691997528, 0.2367507964372635]","[0.40537673234939575, -0.1532982885837555, 0.011158877052366734]","[-0.3259273171424866, -0.5211675763130188, 0.2149062305688858]","[0.3847496807575226, -0.18908581137657166, 0.0009143013157881796]","[-0.29033172130584717, -0.5438064336776733, 0.24598746001720428]","[0.3863159418106079, -0.16005893051624298, 0.019121836870908737]","[-0.30393967032432556, -0.46644094586372375, 0.23632210493087769]","[0.09219537675380707, 0.00910757016390562, -0.01333952322602272]","[-0.08986842632293701, -0.005130203906446695, 0.016953429207205772]","[0.1496727615594864, 0.019173096865415573, -0.4328778088092804]","[-0.2120014876127243, -0.027636272832751274, -0.29040104150772095]","[0.19667740166187286, 0.16914479434490204, -0.7946940064430237]","[-0.4214046001434326, 0.09054305404424667, -0.6792594194412231]","[0.183516725897789, 0.18580327928066254, -0.8331352472305298]","[-0.446914404630661, 0.05654052644968033, -0.7125213146209717]","[0.2674960196018219, 0.11256933212280273, -0.8177972435951233]","[-0.5323556661605835, -0.03588789701461792, -0.6742718815803528]"
"[-0.028901362791657448, -0.25988057255744934, 0.6256452798843384]","[-0.009781806729733944, -0.2516308128833771, 0.6482011079788208]","[-0.008549456484615803, -0.2408342808485031, 0.6487656235694885]","[-0.009631838649511337, -0.2460961490869522, 0.6500586867332458]","[-0.039604656398296356, -0.2592797875404358, 0.654807448387146]","[-0.036238234490156174, -0.27353134751319885, 0.6561088562011719]","[-0.03311057761311531, -0.252493679523468, 0.6442907452583313]","[0.055711276829242706, -0.1660647839307785, 0.6442331671714783]","[-0.07255495339632034, -0.13773775100708008, 0.5952973365783691]","[0.014227577485144138, -0.21347244083881378, 0.6220837235450745]","[-0.02562296763062477, -0.23721522092819214, 0.584709882736206]","[0.18714284896850586, -0.02515195682644844, 0.4629058241844177]","[-0.11558370292186737, -0.023352058604359627, 0.5501508712768555]","[0.27541372179985046, -0.029881125316023827, 0.2597414553165436]","[-0.16953733563423157, -0.26029929518699646, 0.3217608630657196]","[0.38776665925979614, -0.06450392305850983, 0.03894679993391037]","[-0.2579224109649658, -0.5657458305358887, 0.22558535635471344]","[0.40577390789985657, -0.06590436398983002, -0.008977374993264675]","[-0.27290281653404236, -0.6518822312355042, 0.19879621267318726]","[0.3856694996356964, -0.1068454459309578, -0.021102070808410645]","[-0.22662308812141418, -0.6633327007293701, 0.22254233062267303]","[0.3871946930885315, -0.081441231071949, 0.002600385108962655]","[-0.2458660900592804, -0.5857762098312378, 0.22125540673732758]","[0.09197227656841278, 0.023956675082445145, -0.010739251971244812]","[-0.08963741362094879, -0.01930459588766098, 0.014151085168123245]","[0.15269355475902557, 0.056081030517816544, -0.4308755099773407]","[-0.20657256245613098, -0.044950783252716064, -0.2966347932815552]","[0.20718257129192352, 0.18471035361289978, -0.7955803275108337]","[-0.42045387625694275, 0.0859147235751152, -0.6810230016708374]","[0.19475598633289337, 0.19984477758407593, -0.8351949453353882]","[-0.4461301863193512, 0.05332605913281441, -0.7148069143295288]","[0.28284022212028503, 0.1295381784439087, -0.8163405656814575]","[-0.5306494235992432, -0.04023951664566994, -0.679823100566864]"
"[-0.03974127396941185, -0.2559759020805359, 0.62790846824646]","[-0.01785864494740963, -0.25024592876434326, 0.649903416633606]","[-0.016728505492210388, -0.23921379446983337, 0.6503699421882629]","[-0.017829401418566704, -0.24462400376796722, 0.6517333984375]","[-0.04434157907962799, -0.25523892045021057, 0.6568148732185364]","[-0.04116826876997948, -0.26928484439849854, 0.6580986380577087]","[-0.03789125382900238, -0.24836242198944092, 0.6458399891853333]","[0.05462665483355522, -0.16618968546390533, 0.6452127695083618]","[-0.07571233063936234, -0.13677681982517242, 0.5953875780105591]","[0.006395177450031042, -0.2135447859764099, 0.623741626739502]","[-0.030057141557335854, -0.23455098271369934, 0.585149884223938]","[0.18652723729610443, -0.03450288996100426, 0.4656974673271179]","[-0.11879471689462662, -0.02377120777964592, 0.549812912940979]","[0.2740519344806671, -0.03273683413863182, 0.2616038918495178]","[-0.15727345645427704, -0.2623731791973114, 0.3218781352043152]","[0.3804652690887451, -0.046735428273677826, 0.04318533465266228]","[-0.22413501143455505, -0.5765681862831116, 0.2208762913942337]","[0.3917234241962433, -0.04588254913687706, -0.005400918424129486]","[-0.2325015366077423, -0.6630647778511047, 0.19290226697921753]","[0.37156805396080017, -0.08546304702758789, -0.017637046054005623]","[-0.1851232498884201, -0.673666775226593, 0.21846367418766022]","[0.3792760968208313, -0.06258975714445114, 0.007196501363068819]","[-0.20971351861953735, -0.5967115163803101, 0.2174374908208847]","[0.0918893814086914, 0.0245282631367445, -0.008397487923502922]","[-0.08970839530229568, -0.019816651940345764, 0.011626431718468666]","[0.16161559522151947, 0.05635170266032219, -0.43211302161216736]","[-0.20656780898571014, -0.04490157589316368, -0.29827645421028137]","[0.22263267636299133, 0.18574650585651398, -0.7968437671661377]","[-0.4197913110256195, 0.09170275926589966, -0.6831872463226318]","[0.21101784706115723, 0.20082835853099823, -0.8366275429725647]","[-0.44529733061790466, 0.059288229793310165, -0.7176396250724792]","[0.2945059835910797, 0.12853951752185822, -0.8163567781448364]","[-0.530478835105896, -0.034031156450510025, -0.6843314170837402]"
"[-0.04186512157320976, -0.2624932825565338, 0.6276214122772217]","[-0.020375147461891174, -0.2540847659111023, 0.6497145891189575]","[-0.01879628747701645, -0.2426498979330063, 0.6501844525337219]","[-0.02001948654651642, -0.24802199006080627, 0.6513984799385071]","[-0.04703998193144798, -0.26017534732818604, 0.6571915745735168]","[-0.044272106140851974, -0.2737293839454651, 0.658004105091095]","[-0.04070236161351204, -0.25282022356987, 0.646108865737915]","[0.0546644926071167, -0.15834322571754456, 0.6452747583389282]","[-0.08813140541315079, -0.13364273309707642, 0.5955537557601929]","[0.0051226504147052765, -0.2157643437385559, 0.6235512495040894]","[-0.03307008743286133, -0.23746328055858612, 0.5853539705276489]","[0.18529337644577026, -0.017407821491360664, 0.46754464507102966]","[-0.12891113758087158, -0.0023826262913644314, 0.5515203475952148]","[0.25928205251693726, 0.004570445045828819, 0.2620401978492737]","[-0.16281567513942719, -0.18646007776260376, 0.3224153220653534]","[0.35545119643211365, 0.006244153715670109, 0.04612798988819122]","[-0.2102973610162735, -0.46145838499069214, 0.20466089248657227]","[0.363932728767395, 0.007536137010902166, -0.0004135100753046572]","[-0.20369499921798706, -0.5436267852783203, 0.17104065418243408]","[0.3446735143661499, -0.031753893941640854, -0.013455907814204693]","[-0.15163832902908325, -0.5553026795387268, 0.19898749887943268]","[0.3551892340183258, -0.008722220547497272, 0.009938551113009453]","[-0.19048474729061127, -0.4814433157444, 0.20127449929714203]","[0.09220504760742188, 0.025006145238876343, -0.0076400176621973515]","[-0.0901973620057106, -0.020308759063482285, 0.010698908939957619]","[0.17332595586776733, 0.043591342866420746, -0.42939749360084534]","[-0.20815135538578033, -0.04720906540751457, -0.29850447177886963]","[0.24665464460849762, 0.17823617160320282, -0.794436514377594]","[-0.41960299015045166, 0.08785703033208847, -0.6866729259490967]","[0.23550410568714142, 0.19477452337741852, -0.8347363471984863]","[-0.444003164768219, 0.05525248125195503, -0.7213705778121948]","[0.3178486227989197, 0.11562997847795486, -0.8149535059928894]","[-0.528760552406311, -0.03746512159705162, -0.6873356699943542]"
"[-0.039067696779966354, -0.2671678364276886, 0.6286395788192749]","[-0.01950329728424549, -0.25743186473846436, 0.6503005027770996]","[-0.017505576834082603, -0.24593432247638702, 0.6507540941238403]","[-0.018831389024853706, -0.25110939145088196, 0.6520977020263672]","[-0.046637412160634995, -0.2653738856315613, 0.6578436493873596]","[-0.04415484517812729, -0.2786753475666046, 0.6589155793190002]","[-0.040257491171360016, -0.2578030824661255, 0.6465882658958435]","[0.05432704836130142, -0.1556132286787033, 0.6460670232772827]","[-0.09245134145021439, -0.1367349773645401, 0.5957428216934204]","[0.007002937141805887, -0.21836823225021362, 0.624199628829956]","[-0.03295112028717995, -0.24160419404506683, 0.5855575203895569]","[0.1807071566581726, -0.013785198330879211, 0.468779057264328]","[-0.13314414024353027, 0.005604734178632498, 0.5515081882476807]","[0.23744018375873566, 0.013797855004668236, 0.25805699825286865]","[-0.16280625760555267, -0.15097704529762268, 0.31375622749328613]","[0.3268837630748749, 0.01961514726281166, 0.0423748716711998]","[-0.17716534435749054, -0.3967694044113159, 0.1948319524526596]","[0.3342719078063965, 0.021290797740221024, -0.0035687689669430256]","[-0.1605883687734604, -0.46942541003227234, 0.16122066974639893]","[0.31881070137023926, -0.015509714372456074, -0.01629631593823433]","[-0.115329809486866, -0.48645853996276855, 0.19500087201595306]","[0.32814931869506836, 0.005945106502622366, 0.006564939860254526]","[-0.1570078730583191, -0.4180442690849304, 0.1948034018278122]","[0.09252800792455673, 0.027266882359981537, -0.006671203766018152]","[-0.09052295237779617, -0.02289685048162937, 0.009445630945265293]","[0.18152770400047302, 0.04802173748612404, -0.4242895841598511]","[-0.207830548286438, -0.04749642312526703, -0.30014318227767944]","[0.27380433678627014, 0.1727418601512909, -0.782657265663147]","[-0.40425848960876465, 0.08957532793283463, -0.6910883188247681]","[0.2645362913608551, 0.1882677972316742, -0.8225183486938477]","[-0.42493268847465515, 0.05759407579898834, -0.7261427640914917]","[0.34738147258758545, 0.11458156257867813, -0.8049336671829224]","[-0.5011745095252991, -0.032397203147411346, -0.6971275210380554]"
